"X","carat","cut","color","clarity","depth","table","price","x","y","z"
33557,0.41,"Premium","J","VS1",62,55,830,4.77,4.74,2.95
22054,1.16,"Ideal","G","IF",62,57,10082,6.73,6.7,4.16
26365,0.32,"Very Good","G","VS1",63,55,645,4.35,4.38,2.75
48514,0.58,"Ideal","E","VS2",61.1,57,1984,5.41,5.39,3.3
38436,0.38,"Premium","F","VS2",60.9,56,1026,4.72,4.67,2.86
10021,0.34,"Ideal","D","I1",62.5,57,413,4.47,4.49,2.8
45764,0.5,"Very Good","H","IF",61.3,60,1706,5.08,5.17,3.14
33415,0.32,"Premium","H","VVS2",61.6,55,828,4.44,4.42,2.73
10870,1.15,"Ideal","G","SI2",62.4,56,4877,6.7,6.74,4.19
2946,1.05,"Premium","E","I1",62.2,61,3293,6.51,6.48,4.04
48909,0.54,"Ideal","G","VVS1",61.3,56,2041,5.25,5.27,3.23
30603,0.3,"Premium","D","SI2",62.3,58,447,4.29,4.32,2.68
6440,1.29,"Very Good","G","SI2",63.2,54,4045,6.96,6.94,4.39
40315,0.4,"Premium","E","VS1",61.2,59,1125,4.76,4.72,2.9
30213,0.33,"Ideal","E","VS2",62.1,56,723,4.43,4.46,2.76
11621,1.03,"Very Good","H","SI1",60.4,60,5050,6.41,6.53,3.91
52412,0.7,"Very Good","G","VS1",60.8,56,2512,5.72,5.76,3.49
17089,1.2,"Very Good","H","VS1",63.1,55,6814,6.82,6.77,4.29
4738,0.3,"Ideal","F","VS2",60.9,56,573,4.35,4.39,2.66
743,0.33,"Ideal","G","SI2",61.9,56,557,4.45,4.41,2.74
39798,0.5,"Ideal","F","SI2",62,58,1095,5.08,5.11,3.16
46479,0.6,"Very Good","D","SI1",60.3,58,1777,5.44,5.51,3.3
43069,0.62,"Very Good","I","VS2",60.7,57.3,1378,5.48,5.52,3.33
17890,1.07,"Ideal","G","VS1",61.4,57,7222,6.57,6.6,4.04
11683,1.13,"Ideal","G","SI2",61.1,54,5062,6.77,6.74,4.13
44850,0.71,"Very Good","J","VS2",62.6,57,1626,5.64,5.7,3.55
35532,0.32,"Ideal","G","IF",61.3,56,905,4.4,4.44,2.71
8328,0.91,"Ideal","E","SI1",61,57,4392,6.2,6.26,3.8
10857,1.13,"Premium","H","SI2",60.7,54,4873,6.82,6.72,4.11
9332,0.9,"Very Good","E","VS2",62.2,59,4580,6.13,6.18,3.83
1873,0.71,"Good","G","VVS1",62.7,61,3072,5.64,5.68,3.55
29127,0.3,"Very Good","G","VVS1",61.3,56,691,4.34,4.37,2.67
23053,1.69,"Ideal","I","VS2",61.7,56,11086,7.65,7.71,4.74
47797,0.58,"Ideal","G","VS1",62.2,55,1899,5.32,5.35,3.32
20876,1.59,"Very Good","G","SI2",61.7,59,9094,7.41,7.46,4.59
38288,0.28,"Very Good","F","VS1",61,59,487,4.23,4.29,2.6
47461,0.53,"Ideal","D","VS2",61.4,56,1857,5.2,5.23,3.2
41311,0.39,"Good","G","IF",63.5,56,1213,4.65,4.67,2.96
27336,2.16,"Premium","J","VVS1",61.5,58,17891,8.36,8.26,5.11
32727,0.31,"Premium","F","VS2",62.3,59,802,4.33,4.3,2.69
22510,1.55,"Very Good","H","VS2",63.3,56,10546,7.38,7.32,4.65
19508,1.6,"Ideal","J","SI1",62.2,55,8138,7.46,7.53,4.66
37135,0.4,"Ideal","F","VS1",61.8,55,971,4.76,4.78,2.95
6877,1.01,"Fair","H","SI2",64.9,56,4129,6.33,6.25,4.08
10956,1.03,"Premium","G","SI1",58.2,59,4900,6.7,6.64,3.88
7753,0.92,"Very Good","G","SI1",61.8,54,4281,6.25,6.37,3.9
50947,0.62,"Ideal","G","VS2",61.6,55,2321,5.51,5.53,3.4
27949,0.3,"Very Good","G","SI1",62.4,54,432,4.33,4.35,2.71
30696,0.4,"Ideal","E","SI1",62.7,57,737,4.69,4.72,2.95
49724,0.7,"Good","G","SI1",63.7,60,2150,5.57,5.51,3.53
11978,0.9,"Ideal","F","VS2",61.6,57,5141,6.21,6.16,3.81
970,0.82,"Very Good","G","SI2",62.5,56,2893,5.99,6.04,3.76
52171,0.5,"Ideal","D","VVS2",62.5,53,2475,5.05,5.13,3.18
6668,0.92,"Premium","D","SI2",62.4,60,4096,6.25,6.21,3.89
34648,0.31,"Ideal","E","VS2",61.8,54,872,4.37,4.34,2.69
7748,0.91,"Very Good","F","SI1",59.7,55,4279,6.33,6.36,3.79
36194,0.4,"Ideal","G","VVS2",62.3,54,931,4.75,4.78,2.97
28865,0.4,"Ideal","E","SI1",63.2,56,684,4.66,4.71,2.96
30247,0.26,"Very Good","F","VVS1",63.3,57,724,4.07,4.05,2.57
18907,1.11,"Ideal","G","VS1",62.6,57,7758,6.64,6.59,4.14
24581,2.48,"Ideal","I","SI2",62.3,57,12883,8.64,8.58,5.36
27049,0.32,"Premium","F","VS2",61.2,59,645,4.4,4.42,2.7
18421,1.09,"Ideal","G","VS1",62.1,55.1,7487,6.57,6.63,4.1
37679,0.42,"Ideal","H","VS2",62.9,56,992,4.79,4.72,2.99
23770,2.01,"Premium","H","SI2",62.5,62,11825,8.09,8.04,5.04
26438,2.02,"Ideal","H","SI2",63,57,15974,8.01,8.06,5.06
4288,0.7,"Ideal","E","VVS2",62.4,54,3585,5.66,5.71,3.55
20303,1.01,"Fair","D","VVS2",65.4,57,8716,6.2,6.16,4.04
47995,0.32,"Ideal","J","IF",62.2,56,533,4.37,4.41,2.73
38269,0.3,"Ideal","J","VS2",62.1,56,384,4.29,4.34,2.68
613,0.7,"Ideal","F","VS1",62.4,53,2839,5.73,5.71,3.57
30529,0.38,"Very Good","D","SI1",59.7,60,733,4.66,4.69,2.79
30504,0.31,"Ideal","D","SI1",62.9,56,732,4.34,4.31,2.72
26286,2.09,"Very Good","F","SI2",60.2,61,15773,8.32,8.29,5
42842,0.41,"Ideal","F","VVS1",62.1,57,1356,4.79,4.75,2.96
36517,0.3,"Premium","F","VVS2",62.4,58,945,4.28,4.25,2.66
4824,0.9,"Premium","F","SI2",62.3,57,3704,6.18,6.15,3.84
39739,0.7,"Fair","G","I1",68.6,59,1092,5.45,5.31,3.7
25361,0.28,"Very Good","F","VVS1",62.9,57,642,4.13,4.17,2.61
8561,0.9,"Ideal","D","SI1",61.9,55,4435,6.22,6.18,3.84
46600,0.54,"Ideal","D","SI1",60.8,57,1786,5.31,5.25,3.21
25356,0.28,"Very Good","E","VVS2",59.8,57,642,4.28,4.32,2.57
24056,0.31,"Ideal","I","IF",62,54,635,4.38,4.4,2.72
14130,0.93,"Premium","F","SI1",62.3,59,5729,6.25,6.21,3.88
24755,2.02,"Ideal","I","SI2",61.7,57,13109,8.05,8.12,4.99
36997,0.41,"Ideal","G","SI1",61.6,55,964,4.81,4.84,2.97
24247,1.37,"Ideal","G","VVS1",62.6,55,12455,7.12,7.07,4.44
33596,0.37,"Premium","G","VS2",61.2,57,833,4.63,4.59,2.82
26602,2.11,"Premium","G","SI2",62.2,60,16336,8.19,8.15,5.08
47647,0.23,"Ideal","F","VVS2",62,56,530,3.92,3.98,2.45
45876,0.51,"Very Good","E","VS1",60,57,1717,5.18,5.25,3.13
17161,1.09,"Ideal","E","SI2",62.7,55.9,6852,6.52,6.58,4.11
13073,1.18,"Ideal","I","SI1",61.3,55.6,5412,6.79,6.84,4.18
17770,1.17,"Ideal","G","VS1",59.4,57,7155,6.93,6.87,4.1
2405,0.67,"Very Good","G","VVS1",62,56,3178,5.6,5.62,3.48
26557,1.6,"Ideal","F","VS2",60.2,55.5,16240,7.6,7.66,4.59
48878,0.76,"Very Good","J","VS1",59.3,63,2036,6.12,5.93,3.55
13596,1.04,"Premium","H","VS2",61.2,59,5561,6.57,6.51,4
21727,2.01,"Premium","J","SI1",61.7,60,9793,8.12,8.09,5
50317,1.06,"Fair","I","I1",64.5,57,2239,6.47,6.33,4.13
24799,1.24,"Ideal","G","IF",62,55,13178,6.93,6.89,4.29
6493,1.06,"Good","H","SI1",57.2,60,4060,6.84,6.74,3.88
9737,1.16,"Very Good","I","SI1",61.5,60.4,4657,6.71,6.76,4.14
17477,1.13,"Ideal","G","VS2",62.7,56,7016,6.65,6.61,4.16
45512,0.51,"Ideal","E","SI1",61.5,57,1682,5.11,5.16,3.16
39907,0.5,"Fair","G","SI1",67.1,59,1103,4.96,4.84,3.29
2873,1,"Very Good","I","SI2",62.4,63,3276,6.44,6.35,3.99
11181,1.08,"Premium","F","SI1",62.1,58,4953,6.61,6.57,4.09
25554,1.55,"Very Good","G","VS1",60.8,60,14386,7.46,7.51,4.55
42976,0.41,"Very Good","E","VVS1",62.9,59,1367,4.72,4.76,2.98
5291,0.91,"Ideal","E","SI2",62.2,57,3800,6.2,6.24,3.87
36719,0.4,"Very Good","H","VVS1",62.9,56,954,4.69,4.72,2.96
18575,1.07,"Ideal","G","VS2",61.7,55,7577,6.53,6.57,4.04
53915,0.84,"Good","I","VS1",63.7,59,2753,5.94,5.9,3.77
25961,1.57,"Ideal","G","VVS2",62.3,56,15144,7.48,7.41,4.64
47953,0.71,"Premium","I","SI2",60.3,58,1917,5.78,5.72,3.47
28528,0.31,"Very Good","F","VS1",60.9,56,675,4.37,4.38,2.66
20029,0.3,"Very Good","H","SI1",61.2,62,421,4.28,4.31,2.63
41277,0.35,"Ideal","G","SI1",61.8,55,503,4.54,4.56,2.81
46999,0.45,"Ideal","E","VVS2",61.6,56,1817,4.96,4.98,3.06
46078,0.52,"Ideal","G","VS2",61.3,56,1737,5.18,5.21,3.18
39196,0.38,"Premium","D","VS1",58.2,58,1064,4.81,4.77,2.79
15492,1.23,"Premium","I","VS2",61.1,60,6206,6.95,6.89,4.23
6045,0.32,"Premium","E","SI2",59.7,60,576,4.45,4.43,2.65
43740,0.51,"Ideal","E","SI1",59.6,57,1438,5.2,5.24,3.11
9042,0.39,"Ideal","F","SI2",62.2,55,587,4.68,4.71,2.92
6145,0.9,"Very Good","H","VS2",62.1,57,3989,6.16,6.23,3.85
24008,1.18,"Very Good","F","VVS1",60.4,59,12175,6.82,6.86,4.13
25102,1.53,"Ideal","H","VVS2",62.2,57,13629,7.32,7.37,4.57
35080,0.3,"Very Good","F","IF",62.5,56,886,4.27,4.3,2.68
4159,0.76,"Very Good","G","VVS2",62.3,57,3549,5.79,5.84,3.62
44198,0.51,"Ideal","D","SI1",61.7,55,1569,5.11,5.16,3.17
30699,0.42,"Very Good","G","SI1",62.5,56,737,4.8,4.83,3.01
40635,0.41,"Ideal","E","VS1",62.3,57,1153,4.77,4.74,2.96
12837,1.05,"Ideal","I","VVS2",61.8,54,5352,6.55,6.57,4.05
51273,0.52,"Ideal","F","VVS2",60.8,55,2359,5.21,5.25,3.19
5251,1,"Premium","J","VS2",60.3,58,3790,6.49,6.44,3.9
12387,0.28,"Ideal","E","VS2",61.5,56,598,4.22,4.24,2.6
28283,0.23,"Ideal","G","SI1",62,54,364,3.95,3.99,2.46
12285,1.01,"Ideal","F","SI1",59.9,60,5215,6.59,6.53,3.93
3203,0.77,"Ideal","D","SI1",62.5,56,3345,5.86,5.91,3.68
17158,1.51,"Good","J","SI1",63.5,58,6851,7.24,7.29,4.61
25295,1.7,"Ideal","H","VS1",62.4,55,13949,7.69,7.61,4.77
5087,1,"Good","E","SI2",57.9,59,3752,6.65,6.51,3.8
29587,0.32,"Ideal","D","VS1",60.4,56,706,4.44,4.46,2.69
9315,1.11,"Ideal","H","SI2",62.7,57,4578,6.59,6.66,4.14
1936,0.85,"Ideal","G","SI1",62,54,3084,6.08,6.11,3.78
14987,1,"Premium","H","VVS2",60.3,59,6037,6.46,6.41,3.88
12492,1.08,"Ideal","G","SI1",61.8,56,5256,6.55,6.58,4.06
20318,1.5,"Good","I","VVS2",65.4,59,8732,7.09,7.14,4.65
43319,0.51,"Premium","E","SI1",61.2,61,1402,5.16,5.13,3.15
22549,1.5,"Premium","H","VS1",59.3,61,10584,7.53,7.47,4.45
18559,1.26,"Very Good","H","VS2",63.8,52,7567,6.89,6.84,4.38
8980,1.01,"Good","E","SI2",58.5,61,4506,6.51,6.55,3.82
4399,0.31,"Ideal","D","SI1",62.1,56,571,4.33,4.37,2.7
44574,0.53,"Very Good","F","VS1",60.6,57,1607,5.21,5.25,3.17
41042,0.41,"Ideal","E","VVS2",61.8,57,1187,4.75,4.8,2.95
43202,0.53,"Premium","E","SI1",62.1,58,1395,5.11,5.19,3.2
32485,0.43,"Ideal","G","SI1",61.8,55,795,4.85,4.89,3.01
43703,0.51,"Very Good","H","VS2",61.4,55.8,1436,5.14,5.19,3.17
2959,0.8,"Ideal","H","VS1",62.6,55,3296,5.9,5.93,3.7
2136,0.71,"Ideal","G","VS1",60.9,56.6,3123,5.75,5.79,3.52
27818,0.34,"Good","G","SI1",63.9,58,650,4.43,4.4,2.82
9940,0.9,"Very Good","D","SI1",62.8,59,4693,6.14,6.18,3.87
47351,0.5,"Premium","D","VS2",61.9,58,1845,5.1,5.04,3.14
21650,1.51,"Good","G","VS2",63.7,57,9741,7.21,7.18,4.58
27655,2.01,"Ideal","G","VS2",61.4,54,18607,8.16,8.09,4.99
13800,1.64,"Premium","J","SI2",63,58,5624,7.54,7.49,4.74
29169,0.33,"Very Good","F","VVS2",63.5,54,694,4.42,4.37,2.79
5456,1.04,"Premium","H","SI2",62.1,58,3832,6.5,6.52,4.04
2021,0.78,"Ideal","I","VS1",60.7,56,3105,5.97,6.03,3.64
7432,0.76,"Ideal","D","VS1",61.3,57,4229,5.87,5.9,3.61
47155,0.52,"Very Good","G","VVS2",63.2,57,1833,5.08,5.11,3.22
41580,0.44,"Premium","E","VS1",60.7,58,1238,4.91,4.88,2.97
11274,1.11,"Very Good","H","SI2",63.2,58,4973,6.64,6.53,4.16
3527,0.9,"Very Good","I","SI1",61.8,56,3407,6.19,6.24,3.84
47022,0.56,"Premium","E","VS2",61.8,59,1819,5.27,5.34,3.28
9293,0.79,"Very Good","E","VVS1",62.8,60,4570,5.8,5.89,3.67
2173,0.71,"Ideal","D","VS2",60.4,57,3135,5.77,5.82,3.5
51863,0.73,"Very Good","I","VS2",62.8,59,2426,5.72,5.75,3.6
28362,0.4,"Ideal","I","VS2",62.2,55,667,4.73,4.75,2.95
21587,1.03,"Ideal","G","VVS1",61.5,57,9691,6.47,6.52,3.99
42279,0.32,"Very Good","G","SI1",62.2,57,505,4.36,4.39,2.72
45408,0.52,"Ideal","E","VS1",62.5,56,1668,5.11,5.16,3.21
6207,1,"Premium","G","SI2",62.2,57,3998,6.29,6.25,3.9
15786,1.33,"Premium","I","VS2",62.5,61,6316,7.02,6.99,4.38
18608,1.54,"Premium","J","SI1",61.2,59,7589,7.45,7.41,4.55
26198,1.7,"Premium","G","VS2",62.6,61,15568,7.64,7.54,4.75
5301,1.01,"Ideal","J","SI2",61.6,55,3801,6.5,6.45,3.99
48220,0.57,"Ideal","G","VS1",62,55,1949,5.35,5.29,3.3
11918,1.21,"Ideal","I","SI1",62.4,55,5124,6.78,6.81,4.24
40281,0.32,"Ideal","J","VVS1",60.8,56,494,4.47,4.48,2.72
3493,1.01,"Good","J","SI1",62.8,58,3399,6.28,6.33,3.96
11860,1.04,"Ideal","I","VS2",61.5,57,5105,6.49,6.52,4
46697,0.5,"Fair","G","VVS2",62.9,67,1791,5.02,4.96,3.14
34454,0.32,"Ideal","I","IF",62.2,57,864,4.37,4.35,2.71
8314,1,"Good","H","SI1",61.2,62,4389,6.32,6.36,3.88
16123,1.3,"Good","D","SI2",57.1,63,6443,7.27,7.22,4.14
10729,0.31,"Ideal","D","SI2",62,56,593,4.35,4.33,2.69
44396,0.5,"Premium","G","VS1",62.5,60,1583,5.13,5.08,3.19
37223,0.43,"Ideal","F","SI1",62.5,56,975,4.84,4.82,3.02
22340,1.24,"Premium","G","VVS2",59.9,60,10388,7,6.98,4.19
27772,0.32,"Ideal","H","VS2",62.8,55,648,4.41,4.38,2.76
44587,0.53,"Ideal","E","VS2",60.9,59,1607,5.17,5.21,3.16
14174,1.15,"Very Good","H","VS2",63.1,56,5750,6.7,6.62,4.2
10597,1.21,"Good","J","SI2",61.1,60.8,4824,6.83,6.89,4.18
15656,1.04,"Premium","F","VS2",59.6,62,6278,6.62,6.56,3.93
43972,0.27,"Very Good","F","VS1",60.5,57,518,4.21,4.23,2.55
21811,1.04,"Premium","E","VVS2",62.8,58,9882,6.45,6.42,4.04
53624,0.3,"Premium","I","VVS1",62.2,58,552,4.28,4.31,2.67
8062,0.27,"Ideal","F","VS2",61.9,54,583,4.14,4.16,2.57
32864,0.32,"Ideal","D","VS2",61.5,55,808,4.43,4.45,2.73
15850,1.5,"Fair","H","SI1",68,59,6340,7.12,6.82,4.76
9013,1.01,"Premium","H","SI1",61.3,58,4513,6.47,6.39,3.94
6140,1.02,"Ideal","H","I1",62.1,56,3987,6.45,6.4,3.99
44349,0.56,"Ideal","E","SI1",61.7,56,1580,5.3,5.33,3.28
25882,2.06,"Premium","I","SI2",60.1,58,14982,8.32,8.26,4.98
14964,1.2,"Premium","G","SI1",63,58,6026,6.72,6.68,4.22
51002,0.73,"Very Good","F","SI1",59.3,61,2326,5.82,5.85,3.46
33497,0.32,"Ideal","F","VS2",62.4,56,828,4.37,4.35,2.72
53904,0.75,"Very Good","E","SI1",62.9,57,2753,5.79,5.84,3.66
2539,0.9,"Premium","D","SI2",59,61,3205,6.32,6.28,3.72
1055,0.25,"Good","F","VS1",63.6,57,558,4.04,4.01,2.56
5751,1.01,"Good","G","SI2",64.5,61,3895,6.24,6.31,4.05
22262,1.09,"Ideal","E","VVS2",61.6,56,10314,6.6,6.64,4.08
41892,0.41,"Ideal","G","IF",61.7,56,1259,4.79,4.81,2.96
20390,0.31,"Premium","F","VS2",62.4,58,625,4.31,4.34,2.7
49755,0.53,"Ideal","F","VVS2",62.2,56,2158,5.18,5.2,3.23
45075,0.52,"Ideal","E","VS2",61.5,56,1644,5.14,5.17,3.17
50207,0.58,"Ideal","F","VS1",61.9,56,2227,5.36,5.33,3.31
34250,0.38,"Ideal","G","SI1",62.4,57,855,4.65,4.62,2.89
52773,0.8,"Ideal","F","SI2",61.8,56,2564,5.97,6,3.7
35546,0.35,"Premium","F","VS2",61.1,62,906,4.54,4.5,2.76
21846,2.04,"Premium","G","I1",62.4,58,9905,8.17,8.08,5.07
27771,0.32,"Ideal","H","VS2",62,55,648,4.4,4.38,2.72
52918,0.71,"Very Good","H","VS1",63.7,57,2590,5.63,5.67,3.6
39750,0.5,"Premium","H","SI1",62.3,59,1094,5.02,4.99,3.12
2859,0.72,"Ideal","H","VS1",60.7,55,3274,5.83,5.85,3.54
41063,0.5,"Good","D","SI1",64.1,56,1190,5.03,4.98,3.21
26024,0.32,"Ideal","F","VS2",61.9,56,645,4.41,4.44,2.74
52770,0.73,"Very Good","E","SI1",60.2,60,2564,5.81,5.86,3.51
474,0.72,"Very Good","G","VS1",63.8,58,2819,5.64,5.68,3.61
4846,0.79,"Ideal","I","VS2",60.9,56,3710,5.97,5.99,3.64
38407,0.35,"Ideal","H","VVS1",62.6,57,1024,4.47,4.45,2.79
46804,0.7,"Fair","D","SI2",65.5,57,1806,5.56,5.43,3.6
44140,0.59,"Ideal","F","SI1",62,57,1561,5.41,5.34,3.33
37425,0.33,"Ideal","E","VVS1",61.5,56,984,4.46,4.49,2.75
22781,1.45,"Premium","D","SI1",62.2,58,10800,7.12,7.03,4.4
34845,0.3,"Premium","G","VVS2",61,60,878,4.32,4.3,2.63
33445,0.32,"Ideal","G","VS1",62.1,55,828,4.41,4.38,2.73
38942,0.31,"Very Good","H","VS2",62.2,59,489,4.34,4.38,2.71
41094,0.45,"Very Good","G","VVS1",60,57,1193,4.99,5.02,3
37175,0.32,"Ideal","D","VS2",61.6,56,972,4.4,4.37,2.7
39374,0.31,"Ideal","D","VVS2",61,55,1074,4.38,4.41,2.68
48956,0.7,"Very Good","H","SI1",62,60,2048,5.65,5.7,3.52
316,0.96,"Ideal","F","I1",60.7,55,2801,6.37,6.41,3.88
26454,1.5,"Ideal","D","VS2",62.6,56,15992,7.27,7.21,4.53
8807,1.01,"Good","H","SI1",60.5,56,4475,6.43,6.49,3.91
33190,0.34,"Very Good","G","VVS1",61.7,56,819,4.49,4.51,2.78
16402,1.2,"Premium","H","VS2",60.6,58,6547,6.82,6.88,4.15
43367,0.43,"Ideal","G","VVS2",60.9,57,1408,4.86,4.89,2.97
18669,1.04,"Premium","F","VS1",59.4,60,7632,6.58,6.56,3.9
22345,1.13,"Ideal","G","VVS2",61.6,57,10396,6.66,6.75,4.13
19935,1.22,"Ideal","G","VS2",59.9,56,8485,7.01,6.97,4.19
18585,1.09,"Very Good","G","VVS2",59.8,61,7583,6.64,6.7,3.99
14892,1.29,"Premium","G","SI2",62,58,5996,7.03,6.97,4.34
30677,0.4,"Premium","F","SI1",61.2,58,737,4.71,4.74,2.89
9546,1,"Good","E","SI2",63.5,56,4620,6.31,6.38,4.03
39794,0.39,"Ideal","D","VS1",62,57,1095,4.67,4.71,2.91
27695,0.41,"Ideal","J","VS1",61.3,57,648,4.81,4.84,2.96
6531,0.9,"Very Good","D","SI1",62.8,59,4068,6.06,6.1,3.82
17072,1.01,"Ideal","E","VS2",60.5,60,6806,6.46,6.47,3.91
52862,0.5,"Fair","E","VS2",79,73,2579,5.21,5.18,4.09
6431,1.02,"Premium","D","SI2",62.3,58,4044,6.42,6.37,3.99
12724,1.02,"Premium","H","VS2",62.5,56,5312,6.45,6.42,4.02
1004,0.79,"Ideal","G","SI1",61.1,57,2898,5.98,5.93,3.64
20294,2.16,"Ideal","H","I1",62.2,56,8709,8.31,8.26,5.15
36840,0.37,"Premium","G","VS1",59.2,61,957,4.7,4.63,2.76
33878,0.3,"Premium","E","VS2",60.4,58,844,4.34,4.3,2.61
40492,0.42,"Ideal","F","VVS2",60.6,57,1142,4.82,4.85,2.93
33338,0.41,"Ideal","G","VS2",61.4,54,827,4.77,4.84,2.95
50758,0.56,"Ideal","G","IF",61.8,54,2298,5.31,5.33,3.29
16491,1.29,"Ideal","H","SI1",61.6,57,6588,7,6.95,4.3
4392,0.31,"Very Good","I","VVS1",62.8,55,571,4.33,4.36,2.73
39077,0.4,"Ideal","F","VS2",63.4,54,1059,4.73,4.68,2.99
29649,0.35,"Ideal","F","VS2",60.8,57,706,4.52,4.56,2.76
13741,1.22,"Premium","I","SI1",62.7,58,5602,6.83,6.8,4.27
35153,0.4,"Ideal","D","VS2",61.7,57,890,4.72,4.75,2.92
53254,0.72,"Premium","F","VS2",61.5,58,2646,5.73,5.69,3.51
7234,1.01,"Ideal","J","SI1",60.2,59,4194,6.48,6.51,3.91
40937,0.32,"Ideal","J","SI1",62.3,57,499,4.44,4.33,2.73
8259,0.92,"Premium","E","SI1",61.3,58,4379,6.19,6.25,3.81
39842,0.5,"Fair","E","SI1",66.5,58,1098,4.87,4.9,3.25
38052,0.31,"Premium","E","VVS1",61.8,59,1012,4.33,4.31,2.67
27825,0.34,"Premium","D","SI2",60.6,60,650,4.53,4.48,2.73
50366,0.7,"Good","D","SI2",63.6,62,2247,5.61,5.55,3.55
27351,2.08,"Ideal","I","VS2",62,56,17916,8.16,8.18,5.06
4645,0.9,"Good","G","SI1",63.7,60,3669,6.11,6.07,3.88
31845,0.34,"Premium","H","VVS1",61.1,59,775,4.48,4.52,2.75
40493,0.42,"Premium","F","VVS2",61.7,59,1142,4.78,4.82,2.96
42752,0.51,"Ideal","G","VS2",62,56,1343,5.11,5.18,3.19
37296,0.45,"Ideal","J","VVS1",61.9,56,978,4.93,4.95,3.06
27268,2.12,"Very Good","F","SI2",60.6,58,17694,8.27,8.32,5.03
31978,0.26,"Very Good","F","VS2",62.4,58,453,4.06,4.08,2.54
30398,0.32,"Very Good","G","VVS2",62,55,730,4.39,4.42,2.73
44320,0.33,"Very Good","H","VS2",62,59,521,4.4,4.44,2.74
53237,0.72,"Ideal","I","VVS1",61.4,57,2642,5.77,5.8,3.55
39546,0.32,"Premium","H","IF",61.2,58,1080,4.39,4.37,2.68
17235,0.9,"Very Good","E","VVS2",63.7,57,6892,6.1,6.12,3.89
9063,1.2,"Ideal","J","SI2",62.5,57,4516,6.8,6.74,4.23
11496,1.03,"Ideal","H","SI1",59.8,57,5018,6.64,6.57,3.95
12716,0.26,"Ideal","F","VVS2",61.6,57,599,4.08,4.1,2.52
45371,0.53,"Ideal","G","SI1",61.6,57,1665,5.19,5.24,3.21
18751,1.01,"Good","E","VS1",63.6,57,7665,6.41,6.35,4.06
28178,0.3,"Very Good","D","VS1",60.1,58,666,4.35,4.37,2.62
39808,0.42,"Premium","H","VVS1",60.9,62,1096,4.86,4.8,2.94
33058,0.3,"Ideal","F","VVS1",61.1,56,814,4.33,4.38,2.66
14257,1,"Ideal","D","SI1",60.5,57,5775,6.48,6.52,3.93
15835,1.01,"Good","E","VS2",63.7,56,6335,6.29,6.27,4
14669,1.51,"Fair","F","SI2",65.4,56,5919,7.2,7.08,4.67
28338,0.33,"Premium","G","VS1",61.3,58,666,4.42,4.45,2.72
16766,1.31,"Ideal","F","SI2",62.7,57,6676,7.05,6.98,4.4
36871,0.39,"Very Good","G","VVS2",60.7,61,958,4.7,4.73,2.86
40522,0.51,"Good","D","SI2",64.2,56,1146,5.02,5.05,3.23
18892,0.9,"Very Good","E","IF",63.9,55,7747,6.05,6.09,3.88
9248,1.01,"Premium","H","VS2",62.9,60,4559,6.33,6.22,3.95
37983,0.39,"Ideal","G","VS1",62.6,55,1008,4.66,4.69,2.93
34963,0.32,"Ideal","I","VS1",62.3,56,471,4.37,4.4,2.73
11608,1.12,"Ideal","F","SI2",61.9,55,5046,6.68,6.72,4.15
42632,0.53,"Good","E","SI1",64.1,54,1332,5.11,5.16,3.29
48858,0.5,"Ideal","D","VS1",62.2,54.4,2033,5.07,5.11,3.16
25641,1.5,"Very Good","E","VS2",63.2,57,14527,7.29,7.26,4.6
40816,0.32,"Ideal","E","IF",62.6,55,1170,4.41,4.38,2.75
16151,1.45,"Fair","F","SI2",64.4,58,6455,7.17,7.11,4.59
2970,0.78,"Very Good","D","VS2",58.5,56,3298,6.08,6.12,3.57
47296,0.3,"Good","F","SI2",63.4,56,394,4.26,4.29,2.71
34503,0.4,"Very Good","G","VVS2",60.6,59,868,4.74,4.8,2.89
5247,1,"Very Good","F","SI2",61.7,58,3789,6.32,6.36,3.91
23979,2.1,"Good","H","SI1",63.7,61,12121,8.1,8.07,5.15
15588,1.5,"Fair","H","SI2",64.6,59,6250,7.2,7.11,4.62
20308,1.12,"Premium","G","VVS2",62.6,59,8721,6.61,6.58,4.13
16444,1.26,"Very Good","I","VS1",61.8,61,6566,6.9,6.95,4.28
24256,1.6,"Good","E","SI1",63.6,58,12467,7.38,7.44,4.71
37225,0.4,"Ideal","E","VS2",61.1,56,975,4.77,4.75,2.91
10728,0.31,"Premium","I","SI1",60.7,58,593,4.42,4.38,2.67
41019,0.55,"Premium","G","SI2",60.3,58,1186,5.35,5.33,3.22
11857,1.36,"Premium","H","SI2",60.1,56,5103,7.23,7.18,4.38
53337,0.74,"Ideal","D","SI1",62.2,57,2655,5.81,5.77,3.6
10865,1.01,"Ideal","E","SI2",62.2,56,4875,6.45,6.42,4
25944,2.05,"Premium","J","VS1",62.5,60,15109,8.14,8.09,5.07
50453,0.7,"Premium","F","SI1",60.5,58,2264,5.77,5.84,3.51
41301,0.38,"Ideal","E","VVS1",61.8,56,1211,4.67,4.62,2.87
23947,1.82,"Premium","G","SI2",61.3,58,12081,7.94,7.83,4.83
40663,0.5,"Ideal","H","SI1",62.2,53,1154,5.06,5.14,3.17
26711,0.32,"Very Good","G","VS1",62.1,56,645,4.4,4.43,2.74
18582,1.44,"Premium","I","SI1",62.9,59,7580,7.2,7.15,4.51
